course_id,course_rating,enrollment_status,completion_status,user_id
duke-behavioral-finance,4.3,0,0,696
mindshift,4.6,0,0,1482
os-power-user,4.4,1,1,1949
neuromarketing,4.5,0,0,125
cloud-infrastructure-design-process,3.9,1,1,1543
everyday-excel-part-2,3.2,0,0,1504
introcss,3.7,1,1,127
corporatestrategy,3.5,1,1,521
data-management,3.5,0,0,1507
leadership-21st-century,4.9,1,0,1785
neural-networks-deep-learning,4.4,0,0,674
self-determination-theory,3.3,0,0,1691
excel-data-analysis,4.4,0,0,477
google-machine-learning,4.8,0,0,358
gender-sexuality,3.7,0,0,1820
negotiation-skills,3.7,0,0,649
gcp-big-data-ml-fundamentals,3.6,0,0,1653
what-is-datascience,3.7,1,0,1648
java-programming,4.4,1,0,102
build-a-computer,4.1,0,0,577
model-thinking,4.2,1,0,1908
cloud-infrastructure-design-process,3.7,1,0,680
healing-with-the-arts,4.3,0,0,1122
data-science-course,3.1,0,0,1156
foundations-of-mindfulness,3.9,1,0,820
childrens-rights,3.7,0,0,525
epidemic-pandemic-outbreak,4.1,1,1,1990
contemporary-art,4.3,1,0,801
industrial-biotech,4.2,1,1,1739
foundations-of-mindfulness,4.4,1,1,1862
software-processes-and-agile-practices,4.8,0,0,1197
getinmooc,4.1,0,0,915
humanrights,4.3,1,0,1578
what-is-datascience,4.1,0,0,450
everyday-excel-part-2,4.0,0,0,528
google-cloud-product-fundamentals,4.3,0,0,1887
family-planning,4.9,1,1,676
industrial-biotech,4.8,1,0,394
excel-intermediate-1,4.3,0,0,1303
producing-music,3.6,0,0,1743
innovation-management,3.7,1,1,1605
forensic-accounting,4.5,1,1,1363
money-banking,3.9,0,0,181
emt-foundations,4.5,0,0,779
kotlin-for-java-developers,4.4,1,0,1034
golang-getting-started,3.4,0,0,987
r-programming,4.1,0,0,1212
big-data-essentials,3.5,1,0,1565
pca-machine-learning,4.3,0,0,1194
python-crash-course,3.2,1,1,1779
corporatestrategy,4.3,0,0,1036
enterprise-architecture,3.1,0,0,758
grammar-punctuation,3.6,1,0,468
ai-for-medical-diagnosis,4.6,1,1,424
convolutional-neural-networks-tensorflow,4.1,0,0,765
strategic-management,3.8,1,1,1835
high-stakes-leadership,4.3,1,0,961
uva-darden-getting-started-agile,3.6,0,0,1339
manage-health-covid-19,3.7,0,0,1108
computational-neuroscience,4.5,0,0,142
sustainability,4.5,1,1,1966
bootstrap-4,4.3,1,1,670
learn-to-program,3.8,0,0,370
python-machine-learning,3.6,1,1,741
introduction-to-cloud,4.8,0,0,524
genetics-evolution,3.6,1,0,1969
brand,3.7,0,0,1597
getting-started-with-essay-writing,4.3,0,0,490
research-methods,4.5,1,0,1426
social-psychology,3.8,0,0,355
introduction-to-ai,3.9,1,0,560
corporate-commercial-law-part1,4.2,1,0,1447
cybersecurity-compliance-framework-system-administration,3.6,1,1,1782
the-cycle,4.2,0,0,595
dino101,4.6,1,1,614
changing-global-order,3.8,0,0,701
dino101,3.8,0,0,602
teamwork-skills-effective-communication,3.4,1,1,663
race-cultural-diversity-american-life,4.0,0,0,1149
health-behavior-change,4.0,0,0,301
schedule-projects,4.0,0,0,1297
cybersecurity-compliance-framework-system-administration,5.0,1,0,1780
object-oriented-design,4.3,0,0,950
sql-for-data-science,4.2,1,1,979
summary-statistics,4.3,0,0,808
human-needs,3.3,0,0,1958
organizational-behavior,4.4,1,1,1938
front-end-react,4.4,1,1,664
data-science-methodology,4.4,1,1,931
challenging-forensic-science,4.3,0,0,705
aws-machine-learning,3.8,1,1,1221
infrastructure-investing,3.5,1,0,793
philosophy-cognitive-sciences,4.2,0,0,711
datasciencemathskills,4.2,1,1,1874
perfect-tenses-modals,4.4,0,0,1105
quality-healthcare,4.3,1,1,824
philosophy-cognitive-sciences,4.8,0,0,1533
microeconomics,4.3,0,0,839
intro-economic-theories,3.3,1,0,120
multivariate-calculus-machine-learning,4.9,1,1,70
international-organizations-management,3.7,1,1,423
health-behavior-change,4.1,0,0,387
finance-for-non-finance,3.9,1,0,1981
microbiome,3.4,0,0,571
positive-psychology,4.7,0,0,1618
getting-started-with-tensor-flow2,4.3,0,0,19
verb-passives,4.3,1,1,286
changing-global-order,3.7,0,0,1206
applied-data-science-capstone,5.0,1,1,1301
big-data-introduction,4.5,1,1,876
bayesian-statistics,4.2,0,0,1249
gcp-fundamentals,3.0,1,1,1813
vlsi-cad-logic,4.2,0,0,1485
introduction-statistics-data-analysis-public-health,4.2,1,0,1605
ml-foundations,3.9,1,0,206
gis,3.1,1,0,1893
quality-healthcare,4.4,1,1,14
neural-networks-deep-learning,4.0,0,0,635
songwriting-lyrics,3.8,0,0,734
transformation-global-food-system,4.9,0,0,1377
troubleshooting-debugging-techniques,4.4,0,0,986
songwriting-lyrics,3.2,0,0,349
linear-algebra-machine-learning,4.5,0,0,372
data-visualization-tableau,4.1,0,0,1877
cloud-azure-intro,3.5,0,0,252
user-experience-design,3.7,1,1,1404
forensic-science,3.3,1,1,1784
financial-engineering-1,3.3,0,0,1943
international-taxation,3.6,0,0,846
gcp-fundamentals,3.9,0,0,623
memoir-reader-relationship,3.8,1,1,1398
supply-chain-principles,3.7,0,0,309
corporate-commercial-law-part1,4.1,0,0,1285
positive-psychology,3.8,0,0,1439
covid-19-what-you-need-to-know,4.0,0,0,1078
machine-learning-business-professionals,3.4,0,0,821
sql-for-data-science,3.7,0,0,1240
innovation-management,3.5,1,1,992
healthcarejobs,4.0,1,0,745
strategic-business-management-microeconomics,3.8,0,0,1449
write-your-first-novel,4.6,0,0,797
understanding-visualization-data,3.6,1,1,1968
tricky-american-english-pronunciation,3.4,0,0,1363
cybersecurity-compliance-framework-system-administration,4.7,1,1,577
medical-neuroscience,4.1,1,0,1036
introduction-to-calculus,3.9,0,0,682
producing-music,3.0,0,0,521
python-for-applied-data-science-ai,3.8,1,1,914
introduction-cybersecurity-cyber-attacks,4.6,1,0,725
foundations-of-mindfulness,3.8,0,0,1765
data-science-course,4.0,0,0,1222
cancer,3.2,1,0,1073
introduction-to-computers-and-office-productivity-software,4.8,1,1,1674
python-for-applied-data-science-ai,4.3,0,0,1258
python-network-data,4.1,1,1,1718
learn-to-program,3.1,0,0,794
excel-data-analysis-fundamentals,3.4,0,0,358
international-law-in-action-2,3.9,1,1,1748
forensic-accounting,3.5,0,0,465
business-model,3.3,0,0,1300
industrial-biotech,3.6,0,0,909
introduction-psychology,4.1,1,0,1814
python-for-data-visualization,4.5,1,1,174
analytics-tableau,4.9,0,0,1268
aws-fundamentals-going-cloud-native,5.0,1,0,913
data-science-methodology,4.7,1,1,595
gis,3.3,1,0,1398
financial-engineering-1,4.7,1,0,1220
machine-learning-with-python,3.6,0,0,1374
astro,4.1,0,0,707
covid-19-contact-tracing-for-nursing-professionals,4.6,0,0,84
english-principles,4.2,1,0,1888
perfect-tenses-modals,3.8,1,1,970
devops-culture-and-mindset,3.6,1,1,535
company-future-management,3.6,1,1,696
google-machine-learning,4.9,1,1,507
python-data,4.4,1,0,83
software-processes-and-agile-practices,4.0,0,0,10
initiating-planning,3.4,1,0,543
mindfulness,4.0,0,0,1207
accounting-data-analytics-python,3.5,1,0,528
python-functions-files-dictionaries,3.9,0,0,210
sequence-models-in-nlp,4.8,0,0,1250
leading-for-equity-diversity-inclusion,3.3,0,0,1237
learn-speak-korean1,4.6,0,0,597
content-marketing,4.2,0,0,1450
analytics-tableau,3.6,0,0,1446
principles-of-microeconomics,3.7,1,0,1436
understanding-financial-markets,4.0,1,1,996
systems-thinking,4.7,1,1,659
bayesian-statistics,3.8,1,0,1084
blockchain-basics,4.5,0,0,1040
challenging-forensic-science,3.9,1,1,721
social-psychology,3.9,0,0,1399
grammar-punctuation,4.2,1,0,1551
supply-chain-logistics,4.0,1,1,302
introduction-genomics,4.1,1,1,957
getinmooc,4.1,1,0,198
public-speaking,3.6,0,0,1925
intro-sql,3.3,0,0,498
strategic-management,4.9,1,0,978
contact-tracing-for-covid-19,4.0,1,1,829
getting-started-with-essay-writing,4.5,0,0,1893
enterprise-architecture,3.8,1,0,1733
content-marketing,4.7,0,0,1270
psychological-first-aid,3.5,1,1,728
data-analysis-with-python,4.4,1,1,1739
gcp-infrastructure-core-services,4.1,0,0,1452
teamwork-skills-effective-communication,4.7,1,0,392
uva-darden-digital-product-management,4.7,0,0,205
bcg-uva-darden-digital-transformation,3.7,1,1,740
os-power-user,4.5,1,0,1173
machine-learning-duke,4.5,1,0,803
international-security-management,4.5,0,0,360
personal-branding,3.6,0,0,494
technology-of-music-production,3.7,0,0,1622
cybersecurity-roles-processes-operating-system-security,4.6,1,1,383
six-sigma-principles,4.7,0,0,561
site-reliability-engineering-slos,4.2,0,0,783
six-sigma-organization-advanced,4.1,0,0,1274
excel-data-analysis,3.7,0,0,1104
ml-foundations,3.1,0,0,865
search-engine-optimization,4.3,1,1,1959
principles-of-macroeconomics,4.4,0,0,429
international-security-management,4.9,1,1,1468
gcp-big-data-ml-fundamentals,4.0,0,0,296
positive-psychology,3.9,0,0,1826
essentials-global-health,4.1,1,1,950
essentials-global-health,5.0,1,0,1147
nutrition-pregnancy,4.7,0,0,195
aws-fundamentals-going-cloud-native,4.1,1,1,1319
money-banking,4.8,1,0,739
uva-darden-bcg-pricing-strategy-cost-economics,3.9,0,0,1628
uva-darden-agile-testing,3.6,0,0,525
classical-sociological-theory,3.7,0,0,455
introduction-to-computer-programming,3.6,0,0,1210
intro-self-driving-cars,4.2,0,0,1867
django-database-web-apps,4.1,1,1,1163
bcg-uva-darden-digital-transformation,3.3,1,1,689
english-principles,3.7,0,0,813
uva-darden-digital-product-management,3.8,0,0,1308
gcp-fundamentals,4.5,0,0,418
systematic-review,4.8,0,0,238
arts-heritage,3.8,1,1,1267
excel-vba-for-creative-problem-solving-part-1,4.4,0,0,607
songwriting-lyrics,4.5,0,0,80
drug-development,3.9,1,1,315
deep-neural-network,3.9,0,0,789
fundamentals-of-graphic-design,4.2,0,0,305
financial-markets-global,4.7,0,0,1813
cultural-competence-aboriginal-sydney,4.3,0,0,431
corporate-commercial-law-part1,3.6,1,1,1695
autodesk-autocad-design-drafting,3.5,1,0,1261
physiology,3.4,0,0,541
marketing-digital,4.3,0,0,821
r-programming,4.1,1,1,1650
python-operating-system,4.5,0,0,26
global-financial-crisis,3.5,1,1,1990
uva-darden-bcg-pricing-strategy-cost-economics,4.4,1,1,198
neurobiology,4.8,1,1,1878
google-machine-learning,4.0,0,0,1962
uva-darden-agile-testing,4.7,1,1,976
bcg-uva-darden-digital-transformation,4.6,1,1,113
big-data-essentials,3.7,0,0,1465
producing-music,4.2,0,0,1836
r-programming,4.3,1,1,1592
python-for-data-visualization,3.6,0,0,204
bayesian-statistics,4.8,0,0,1280
sample-based-learning-methods,4.3,0,0,1131
teachlanguageonline,3.7,1,1,1498
gcp-infrastructure-foundation,4.2,0,0,1311
emt-foundations,3.7,0,0,199
clinicalsimulations,4.0,1,1,1050
gcp-infrastructure-core-services,4.4,1,0,1033
neuromarketing,4.4,0,0,1581
english-principles,4.5,0,0,613
analytics-tableau,4.8,0,0,968
six-sigma-principles,3.9,1,1,882
business-english-intro,3.7,0,0,718
getinmooc,4.4,1,0,404
python-databases,3.7,0,0,1667
typography,4.6,1,0,726
site-reliability-engineering-slos,4.0,1,0,48
role-of-advertising,3.3,1,1,955
strategic-management,4.7,1,1,175
uva-darden-digital-product-management,4.3,0,0,738
plantknows,3.6,1,1,1213
the-business-of-product-management-one,4.4,0,0,126
food-beverage-management,4.2,1,1,1228
python-for-data-visualization,4.3,1,0,1582
bootstrap-4,4.0,0,0,95
cloud-infrastructure-design-process,4.6,1,1,1915
finding-purpose-and-meaning-in-life,4.0,0,0,91
digital-business-models,4.2,0,0,301
introduction-trading-machine-learning-gcp,3.7,1,1,699
getinmooc,4.4,0,0,1158
analytics-tableau,4.2,1,0,1814
creative-problem-solving,3.3,0,0,497
songwriting-lyrics,4.1,1,1,1680
negotiation,4.4,0,0,1278
finance-for-non-financial-managers,4.2,1,1,1021
object-oriented-design,4.1,1,1,1790
embedded-software-hardware,4.1,1,1,1583
creative-thinking-techniques-and-tools-for-success,3.5,1,1,1520
troubleshooting-debugging-techniques,3.4,1,1,804
google-kubernetes-engine,4.0,1,0,942
principles-of-microeconomics,4.4,1,1,1777
classical-sociological-theory,4.2,1,1,269
manage-health-covid-19,4.8,0,0,1920
clinicalsimulations,4.1,1,0,1058
perfect-tenses-modals,4.1,0,0,1255
algorithmic-toolbox,4.2,0,0,1510
renewable-energy-entrepreneurship,3.9,0,0,325
arbitration-international-disputes,3.6,1,0,1868
equine,3.7,0,0,994
epidemic-pandemic-outbreak,4.7,1,1,210
entrepreneurship-strategy,3.4,0,0,1134
english-principles,3.7,1,1,401
modern-art-ideas,4.5,0,0,591
horse-care,4.2,1,1,980
pca-machine-learning,4.7,0,0,758
data-management,4.2,1,1,1096
schizophrenia,4.4,1,0,869
html-css-javascript-for-web-developers,4.8,1,1,1892
sustainable-finance,4.5,0,0,780
drug-commercialization,4.6,1,0,386
object-oriented-java,4.6,1,1,556
covid-19-what-you-need-to-know,4.0,1,1,1888
uva-darden-agile-testing,3.9,1,1,1924
preparing-cloud-associate-cloud-engineer-exam,3.5,0,0,905
diversity-inclusion-workplace,3.6,1,0,1031
uva-darden-continous-delivery-devops,4.5,1,0,1783
child-development,4.6,1,1,853
cybersecurity-roles-processes-operating-system-security,4.4,0,0,1662
python-network-data,3.3,1,0,1922
changing-global-order,4.0,0,0,966
speak-english-professionally,3.7,1,1,1551
uva-darden-managerial-accounting,3.5,0,0,1306
producing-music,3.5,0,0,1058
agile-atlassian-jira,4.5,0,0,1591
intro-business-analytics,3.3,1,0,574
transmedia-storytelling,3.4,1,0,1798
iiot-google-cloud-platform,3.3,0,0,1820
dog-emotion-and-cognition,5.0,1,0,1402
international-law-in-action-2,3.6,0,0,1042
nutrition-pregnancy,4.7,0,0,1896
ibm-penetration-testing-incident-response-forensics,4.1,0,0,1347
python-operating-system,3.5,0,0,601
negotiation,3.7,0,0,979
learn-to-program,3.8,0,0,1720
google-kubernetes-engine,3.5,1,1,1273
solar-energy-basics,3.7,1,0,132
magic-middle-ages,3.7,1,1,1290
bayesian-statistics,3.8,1,1,375
nand2tetris2,3.1,0,0,1965
information-security-data,4.1,1,1,108
drug-discovery,3.6,0,0,1186
conversational-experiences-dialogflow,4.4,0,0,1682
bugs-101,3.5,1,0,363
countering-terror-violent-extremism,4.2,1,1,1491
autodesk-autocad-design-drafting,4.7,0,0,82
marketing-digital,3.1,0,0,812
financial-engineering-1,4.5,0,0,533
bioinformatics,3.0,1,1,1469
childrens-rights,5.0,1,1,1256
object-oriented-java,4.0,1,1,1764
summary-statistics,4.0,1,0,464
gcp-infrastructure-foundation,4.3,1,1,1469
strategic-management,3.7,0,0,1700
duke-programming-web,3.7,0,0,1986
attention-models-in-nlp,4.0,0,0,1101
plantknows,3.6,1,0,1360
python-for-applied-data-science-ai,3.4,0,0,1536
international-relations-theory,3.7,0,0,1457
gender-sexuality,3.9,1,0,1393
songwriting-lyrics,4.2,0,0,1277
communication-strategies-virtual-age,3.6,0,0,1313
strategic-business-management-microeconomics,4.7,0,0,1648
sas-programming-basics,4.2,0,0,425
writing-for-business,4.4,1,0,975
project-planning,3.8,1,1,749
excel-data-analysis,4.0,0,0,290
international-humanitarian-law,3.8,1,1,1108
foundations-of-mindfulness,4.4,0,0,1152
sustainable-fashion,4.8,1,1,1039
magic-middle-ages,3.8,0,0,696
programming-languages,4.7,0,0,423
negotiation,4.4,0,0,1702
oilandgas,3.8,0,0,382
cs-fundamentals-2,3.7,1,0,23
html,4.2,0,0,1547
ai-for-everyone,3.2,1,1,461
understanding-visualization-data,3.4,1,1,179
moralities,4.1,1,1,228
uva-darden-design-thinking-social-sector,4.2,1,1,664
grammar-punctuation,4.6,0,0,904
gcp-infrastructure-foundation,3.1,0,0,88
negotiation-skills,3.8,0,0,1324
creative-problem-solving,3.7,0,0,1052
social-psychology,4.7,1,0,1416
ibm-penetration-testing-incident-response-forensics,3.6,1,0,798
getting-started-with-essay-writing,4.6,0,0,1336
basic-statistics,3.7,1,0,1089
introduction-to-ai,4.3,1,1,189
python-for-applied-data-science-ai,4.2,0,0,1251
uva-darden-digital-product-management,5.0,0,0,341
introduction-to-computers-and-office-productivity-software,4.1,1,1,913
arbitration-international-disputes,3.2,1,1,1459
visual-elements-user-interface-design,4.4,1,1,1619
gcp-infrastructure-scaling-automation,3.8,0,0,1765
the-business-of-product-management-one,3.5,1,0,834
golang-getting-started,4.0,1,0,1627
gcp-big-data-ml-fundamentals,3.0,0,0,1395
web-development,3.7,1,1,371
mindfulness,4.4,0,0,1327
drug-development,4.6,1,1,270
finance-for-non-finance,3.7,1,1,1393
social-media-marketing-introduction,4.2,1,1,1998
uva-darden-digital-product-management,4.3,1,1,1083
learn-chinese,4.4,0,0,1889
speak-english-professionally,3.7,0,0,822
neural-networks-deep-learning,4.9,1,1,1633
user-experience-design,3.7,1,1,1621
unraveling-the-cycling-city,3.5,1,1,829
write-your-first-novel,4.5,0,0,523
python,3.8,0,0,686
introduction-statistics-data-analysis-public-health,4.2,0,0,866
medical-neuroscience,4.2,0,0,1054
preparing-cloud-associate-cloud-engineer-exam,4.0,1,1,450
instructional-design-foundations-applications,3.5,0,0,578
introduction-to-ai,4.4,1,0,229
python-for-data-visualization,4.9,1,0,532
epidemiology-tools,4.5,1,1,645
modern-world,3.9,0,0,1854
python-programming-introduction,3.8,0,0,876
technology-of-music-production,4.0,1,1,1586
global-diplomacy-un,3.7,0,0,1535
ibm-penetration-testing-incident-response-forensics,4.6,0,0,203
probability-statistics,3.5,0,0,1891
uva-darden-digital-product-management,4.5,1,0,295
fundamentals-of-graphic-design,4.3,0,0,1967
cultural-competence-aboriginal-sydney,4.7,0,0,1453
software-processes-and-agile-practices,5.0,0,0,1998
natural-language-processing-tensorflow,3.8,1,1,830
perfect-tenses-modals,4.0,1,0,35
spectroscopy,4.6,0,0,1952
introduction-tensorflow,3.9,1,1,462
english-composition,3.5,0,0,59
gte-sustainable-cities,3.8,0,0,27
industrial-biotech,4.5,1,0,1790
gcp-fundamentals,3.1,1,0,704
renewable-energy-entrepreneurship,3.8,1,0,1314
clinical-terminology,4.7,1,1,1227
childrens-rights,4.6,1,0,1070
tricky-american-english-pronunciation,4.0,0,0,177
neuroscience-neuroimaging,4.2,0,0,1479
gcp-fundamentals,4.2,0,0,1953
guitar,3.9,0,0,1055
python-for-data-visualization,4.7,1,1,1822
introcss,4.4,1,0,1285
data-science-methodology,4.6,0,0,87
uva-darden-design-thinking-innovation,4.1,1,0,1538
introtoux-principles-and-processes,3.2,0,0,1310
microeconomics,3.7,1,1,1109
motivate-people-teams,3.4,1,1,440
build-a-computer,3.8,1,0,1438
python-for-applied-data-science-ai,4.0,0,0,299
uva-darden-agile-testing,3.9,1,1,504
introduction-genomics,4.3,1,1,1045
gte-sustainable-cities,5.0,0,0,112
international-relations-theory,3.4,0,0,1596
introduction-to-calculus,4.9,0,0,1225
corporate-commercial-law-part1,3.9,1,1,496
machine-learning-projects,4.8,1,0,1479
private-equity,4.2,0,0,1100
contact-tracing-for-covid-19,3.8,0,0,790
beyond-the-sustainable-development-goals-addressing-sustainability-and-development,4.7,1,1,1249
innovation-through-design,4.3,0,0,537
guitar,3.2,1,1,1531
psychological-first-aid,4.2,1,1,1156
dino101,4.2,1,1,1073
hotel-distribution,3.2,0,0,1657
aws-fundamentals-addressing-security-risk,4.5,1,0,1228
enterprise-architecture,3.0,0,0,457
analytics-business-metrics,4.2,1,0,899
natural-language-processing-tensorflow,4.4,0,0,702
erasmus-econometrics,4.4,1,1,317
epidemiology,3.6,0,0,876
bootstrap-4,4.8,0,0,694
stem-cells,3.9,1,1,249
anatomy403-1x,4.2,1,1,154
quantitative-methods,3.8,1,0,496
feminism-social-justice,4.6,1,1,51
cloud-infrastructure-design-process,3.9,0,0,658
medical-neuroscience,4.5,1,0,1576
modern-world,4.9,1,1,1576
html-css-javascript-for-web-developers,4.6,0,0,1795
digital-analytics,3.6,0,0,1120
cybersecurity-roles-processes-operating-system-security,4.4,0,0,1106
microeconomics,4.1,0,0,1712
python-for-data-visualization,4.4,1,0,461
access-control-sscp,4.7,0,0,783
intro-common-law,4.5,0,0,1360
teachlanguageonline,4.6,0,0,1978
write-a-feature-length-screenplay-for-film-or-television,4.0,1,1,1472
introduction-to-ai,3.6,1,0,1143
manage-health-covid-19,4.2,1,1,813
machine-learning-with-python,3.7,1,0,49
ai-for-medical-prognosis,4.5,1,1,1469
verb-passives,4.0,1,1,94
clinical-terminology,4.1,1,0,449
industrial-biotech,4.3,1,0,1505
global-diplomacy-un,3.3,0,0,637
preparing-cloud-professional-cloud-architect-exam,4.3,0,0,362
unraveling-the-cycling-city,3.6,0,0,592
teamwork-skills-effective-communication,4.0,1,1,945
sas-programming-basics,3.5,0,0,707
systematic-review,3.8,0,0,221
sql-for-data-science,4.1,0,0,1388
python-data-visualization,4.6,0,0,1797
systems-engineering,4.0,1,1,1104
dog-emotion-and-cognition,4.4,0,0,1335
data-management,4.4,0,0,949
what-is-datascience,3.5,0,0,1142
excel-data-analysis-fundamentals,3.3,1,1,533
european-law-fundamentals,3.8,1,0,179
neuroscience-neuroimaging,4.4,1,1,1974
uva-darden-continous-delivery-devops,3.2,0,0,161
mental-health,3.8,1,1,879
gcp-infrastructure-core-services,4.0,0,0,1781
information-security-data,4.4,0,0,425
intro-common-law,3.4,1,0,1647
leadership-21st-century,4.9,0,0,495
system-administration-it-infrastructure-services,3.4,0,0,1575
r-programming,4.1,0,0,1383
epigenetics,3.9,0,0,1222
object-oriented-java,4.2,0,0,1364
sports-society,3.8,0,0,633
positive-psychology,4.6,0,0,131
brand,3.8,1,1,146
construction-project-management,4.9,0,0,20
what-is-datascience,3.0,1,1,1085
data-science-course,3.6,1,1,674
python-for-applied-data-science-ai,4.1,0,0,1583
international-law-in-action,4.0,1,0,1115
diversity-inclusion-workplace,4.4,1,1,1695
epidemiology-tools,4.7,0,0,727
marketing-digital,4.4,1,1,527
business-model,3.6,0,0,818
sas-programming-basics,4.5,1,1,1551
corporatestrategy,3.1,0,0,1036
system-administration-it-infrastructure-services,4.2,1,1,1439
cloud-infrastructure-design-process,4.4,0,0,504
quantum-computing-algorithms,4.8,1,0,1412
finding-purpose-and-meaning-in-life,4.9,0,0,1531
introduction-to-computers-and-office-productivity-software,4.1,0,0,1809
everyday-chinese-medicine,4.2,1,1,192
information-systems-audit,5.0,1,0,1481
project-planning,3.6,1,0,1613
philosophy-cognitive-sciences,4.2,0,0,485
object-oriented-design,3.3,1,1,1316
childrens-rights,4.8,1,1,227
emt-foundations,5.0,0,0,1000
duke-programming-web,4.9,0,0,1840
professional-emails-english,4.4,1,1,1567
neuroscience-neuroimaging,4.2,1,1,48
strategic-business-management-microeconomics,4.2,1,1,489
sas-programming-basics,3.8,1,0,904
essentials-global-health,4.3,0,0,74
introduction-psych,4.2,1,1,292
gcp-fundamentals,3.7,0,0,1590
object-oriented-java,4.6,0,0,274
race-cultural-diversity-american-life,4.5,0,0,847
clinical-trials,4.6,0,0,785
os-power-user,3.9,1,1,270
humanrights,4.2,0,0,1375
clinical-trials,4.4,1,0,989
open-source-tools-for-data-science,4.6,1,1,440
java-programming,3.8,1,0,220
schizophrenia,4.9,1,1,1922
ai-for-medical-prognosis,3.8,0,0,375
creative-thinking-techniques-and-tools-for-success,4.1,1,1,1178
neuroscience-neuroimaging,4.0,0,0,232
transmedia-storytelling,3.7,0,0,1460
google-machine-learning,3.9,1,1,1140
international-taxation,4.1,0,0,1775
uva-darden-continous-delivery-devops,3.2,1,1,484
deep-neural-network,5.0,1,0,893
python,3.1,1,0,221
machine-learning-duke,3.8,0,0,1478
kotlin-for-java-developers,4.3,0,0,1247
marketing-analytics,3.8,1,1,1045
basic-statistics,4.0,1,0,1058
conversational-experiences-dialogflow,3.2,1,1,1649
music-theory,4.0,0,0,497
what-is-social,4.2,1,0,743
aws-machine-learning,4.9,0,0,927
enterprise-architecture,3.4,0,0,1681
introtoux-principles-and-processes,3.0,0,0,276
forensic-science,3.8,0,0,1016
astro,4.5,0,0,1164
gcp-fundamentals,3.8,1,1,162
oilandgas,4.4,1,1,621
intro-accounting-data-analytics-visual,3.5,0,0,314
containerized-apps-on-aws,4.0,0,0,422
role-of-advertising,3.6,1,1,689
